gene	UMAP_1	UMAP_2	UMAP_1_scaled	UMAP_2_scaled	UMAP Cluster blood	UMAP Cluster brain	UMAP Cluster singlecell	UMAP Cluster tissue	UMAP Cluster celline
ENSG00000128253	3.349743532	-0.323083108	0.421608528	-0.028283146	0	52	34	22	60
ENSG00000128266	6.115444349	-3.383751338	0.752157516	-0.394085832	20	51	57	60	46
ENSG00000128268	3.611314939	-1.519860452	0.452870827	-0.171318697	22	32	22	65	51
ENSG00000128271	4.634499715	-5.773792165	0.575159069	-0.679736966	43	33	7	5	46
ENSG00000128272	-5.304264141	4.204113776	-0.612694771	0.512795028	13	28	45	19	13
ENSG00000128274	-7.18717034	-5.828618905	-0.837734564	-0.686289708	0	42	56	7	53
ENSG00000128276	5.628057645	4.679268652	0.693906392	0.569584238	0	10	70	44	16
ENSG00000128283	-5.78073938	7.354677969	-0.669641787	0.889341833	38	11	45	15	57
ENSG00000128284	-8.105136229	-6.080254173	-0.947447333	-0.716364466	33	47	41	70	31
ENSG00000128285	6.074851202	-1.928414291	0.747305935	-0.220147933	0	53	6	64	5
ENSG00000128294	4.586700605	-2.35235185	0.56944625	-0.270815789	42	40	77	15	15
ENSG00000128298	6.55743234	-1.752613729	0.804982711	-0.199136731	0	53	22	55	69
ENSG00000128309	-4.818991495	6.693110281	-0.554696313	0.810273075	29	11	5	83	25
ENSG00000128310	4.840994524	5.201534087	0.599838763	0.632003973	0	10	60	0	70
ENSG00000128311	-1.613578988	-2.552426523	-0.171594188	-0.294728166	38	19	5	83	57
ENSG00000128335	2.717078375	-0.845239824	0.345994121	-0.090689887	28	24	37	47	51
ENSG00000128340	-6.406600071	-3.41240043	-0.744442943	-0.397509893	35	12	19	70	49
ENSG00000128342	-6.736616446	-4.009386962	-0.783885596	-0.468860088	0	12	37	62	69
ENSG00000128346	-2.691313991	4.332492644	-0.300402124	0.528138519	0	26	70	21	53
ENSG00000128383	-4.844197346	7.130243117	-0.557708847	0.862517994	40	11	29	81	53
ENSG00000128394	-6.421487166	-2.952199644	-0.746222208	-0.342507955	14	20	3	70	55
ENSG00000128408	-3.023809923	-7.546104377	-0.340141128	-0.891558869	0	3	42	8	10
ENSG00000128422	6.614969419	-1.81886	0.811859385	-0.207054304	0	53	35	13	53
ENSG00000128463	-3.107106907	-0.229349321	-0.350096555	-0.017080341	42	27	45	14	58
ENSG00000128482	4.970653223	6.131870085	0.615335216	0.743195184	0	15	34	65	17
ENSG00000128487	5.566278623	0.821648413	0.686522733	0.108532031	22	34	8	5	42
ENSG00000128510	-6.263982369	5.244845206	-0.727397665	0.637180399	0	28	45	13	72
ENSG00000128512	5.71438043	-4.990475183	0.704223455	-0.586117066	28	51	34	34	48
ENSG00000128513	-3.663059963	2.853924567	-0.416542542	0.351424111	33	50	70	16	39
ENSG00000128524	3.639766382	-2.885019487	0.456271265	-0.334478767	29	14	58	5	39
ENSG00000128534	0.068823026	5.363575751	0.029481894	0.651370749	12	25	39	47	39
ENSG00000128536	-1.746834768	-7.512963599	-0.187520554	-0.887597974	34	17	42	8	46
ENSG00000128563	5.560095953	4.735240752	0.685783797	0.57627387	22	15	70	66	39
ENSG00000128564	1.78551452	-5.076798624	0.23465616	-0.596434207	0	56	20	33	16
ENSG00000128567	-8.185281588	-6.387054211	-0.957026087	-0.753032367	0	47	41	51	34
ENSG00000128573	1.593819784	-2.541354602	0.21174533	-0.293404881	2	38	34	41	10
ENSG00000128578	0.066512273	-6.579362696	0.029205719	-0.77601655	0	23	10	60	71
ENSG00000128581	1.638901876	-5.624094552	0.217133418	-0.661845518	24	23	63	8	39
ENSG00000128585	-1.420140458	-3.103951162	-0.148474945	-0.360644881	21	44	76	16	39
ENSG00000128590	-4.051655127	-1.335996812	-0.462986372	-0.149343818	5	21	77	68	63
ENSG00000128591	-3.907952858	-2.832023805	-0.44581147	-0.328144868	0	22	68	12	72
ENSG00000128594	6.123767065	-1.66478557	0.753152225	-0.18863975	4	53	35	22	6
ENSG00000128595	-6.215039326	-4.249583071	-0.721548127	-0.497567669	10	12	50	62	64
ENSG00000128596	1.059667038	-2.333321279	0.147904857	-0.268541308	0	38	63	78	17
ENSG00000128602	-4.464204861	-5.179784602	-0.512293186	-0.608742809	0	42	6	53	5
ENSG00000128604	-6.392046763	-1.992026752	-0.742703571	-0.22775072	38	20	14	81	21
ENSG00000128606	2.088892625	-3.107857889	0.270915081	-0.361111802	22	40	6	62	33
ENSG00000128607	1.486767458	-4.519217795	0.198950729	-0.529793673	36	56	42	78	39
ENSG00000128609	3.215137647	-3.157348579	0.405520801	-0.367026794	5	14	39	23	39
ENSG00000128610	2.139865087	-5.159187442	0.27700717	-0.606281093	0	56	70	17	12
ENSG00000128617	6.021322416	3.990669066	0.740908321	0.487284701	0	48	66	76	64
ENSG00000128626	-2.987975223	-0.10791797	-0.335858262	-0.002567198	12	27	39	43	4
ENSG00000128641	1.553178476	-2.423045343	0.206887992	-0.279264882	0	38	48	83	64
ENSG00000128645	-7.105260207	4.21961003	-0.827944889	0.514647098	0	30	16	9	15
ENSG00000128652	-3.315237774	-2.656710332	-0.374971786	-0.307191882	0	43	3	50	17
ENSG00000128654	4.756191896	-1.205263322	0.589703385	-0.13371891	33	52	31	23	26
ENSG00000128655	-7.154311491	4.246483618	-0.833807364	0.517858956	0	30	40	1	15
ENSG00000128656	6.012865232	-2.038900798	0.739897541	-0.233352978	9	53	34	61	72
ENSG00000128683	2.453630136	-4.957559353	0.314507509	-0.582183056	0	56	69	61	32
ENSG00000128694	-6.028745724	3.932659918	-0.699282826	0.480351607	24	28	55	19	26
ENSG00000128699	-3.784382297	2.995623404	-0.431042655	0.368359568	5	50	24	47	56
ENSG00000128708	-4.423338724	3.176232153	-0.507408977	0.389945432	42	55	39	19	26
ENSG00000128709	-3.771854473	-2.754240221	-0.429545364	-0.318848387	0	22	54	62	12
ENSG00000128731	3.679532217	-2.257473653	0.461023969	-0.259476207	0	14	55	79	58
ENSG00000128739	2.464523481	-2.301691717	0.315809452	-0.264761029	30	1	3	23	34
ENSG00000128789	7.897776769	2.485682303	0.965177007	0.307412804	9	9	70	78	13
ENSG00000128791	-4.34187956	3.263498122	-0.497673201	0.400375221	30	55	48	62	64
ENSG00000128805	-7.151554896	4.318085486	-0.833477903	0.526416615	2	30	76	9	14
ENSG00000128815	-6.583352162	-2.117355531	-0.765567869	-0.242729673	2	20	28	36	55
ENSG00000128829	5.325322317	2.359634215	0.657724295	0.292347882	8	34	28	64	72
ENSG00000128833	-3.575812651	2.399169737	-0.406114982	0.297073059	0	50	72	38	53
ENSG00000128849	-6.418935849	-5.601933247	-0.745917281	-0.659196859	0	42	75	52	15
ENSG00000128872	5.067536997	-2.389128393	0.626914499	-0.275211221	21	40	34	61	17
ENSG00000128881	3.195581125	-0.48757953	0.403183459	-0.047943308	24	52	8	39	58
ENSG00000128886	-5.384080244	-6.848367995	-0.622234173	-0.808167327	14	36	49	36	46
ENSG00000128891	-0.299059702	-4.000868624	-0.014486443	-0.467842	23	41	73	24	51
ENSG00000128908	-1.235968305	5.745333487	-0.126463193	0.696997388	0	25	55	19	58
ENSG00000128915	-3.619703544	3.408094222	-0.411360701	0.417656951	3	50	55	24	58
ENSG00000128917	-8.360749556	-6.278294658	-0.977997538	-0.740033723	0	47	41	7	10
ENSG00000128918	6.765113043	-5.123241073	0.82980414	-0.601984881	35	29	9	59	59
ENSG00000128923	-0.683878256	5.289998824	-0.060478902	0.642577036	20	25	32	28	58
ENSG00000128928	-1.442574931	-3.976828879	-0.151156251	-0.464968835	13	46	3	26	58
ENSG00000128944	4.892274069	0.719100768	0.605967554	0.096275817	40	34	11	4	58
ENSG00000128951	-5.777544094	5.08023625	-0.669259895	0.617506787	5	28	52	40	58
ENSG00000128965	2.359788107	-1.795876688	0.303291767	-0.204307402	0	1	77	19	13
ENSG00000128973	-5.185941054	5.063972289	-0.59855312	0.615562963	37	28	71	40	51
ENSG00000128989	4.946392702	-5.133920437	0.612435665	-0.60326125	45	33	63	33	58
ENSG00000129003	-6.573187901	5.009463126	-0.764353064	0.609048177	30	30	55	16	58
ENSG00000129007	0.516043113	-6.524289852	0.082932414	-0.769434395	40	23	56	45	51
ENSG00000129009	6.616872953	-1.756603902	0.81208689	-0.199613626	0	53	53	62	64
ENSG00000129028	3.738541769	3.400288397	0.468076629	0.41672402	40	16	70	28	58
ENSG00000129038	-5.321214033	-6.869824594	-0.614720576	-0.810731761	9	36	50	41	64
ENSG00000129048	-1.073075367	-6.949103182	-0.106994675	-0.820206921	0	17	53	45	64
ENSG00000129055	-5.168658329	-6.601043409	-0.596487536	-0.77860777	35	36	39	26	63
ENSG00000129071	-3.753770782	4.586802298	-0.427384051	0.558532913	18	55	73	70	63
ENSG00000129083	-3.471427454	2.524295622	-0.393639149	0.312027763	33	50	77	53	24
ENSG00000129084	3.127271818	-4.089198059	0.395019318	-0.478398892	13	14	24	35	24
ENSG00000129103	-4.951988293	-2.004464334	-0.570591726	-0.229237226	13	21	37	24	67
ENSG00000129116	-2.984663291	-4.17338354	-0.335462429	-0.48846051	42	39	32	41	64
ENSG00000129128	-3.320368482	-0.510235494	-0.375584994	-0.050651087	5	27	77	68	51
ENSG00000129151	-2.185583187	-5.007911271	-0.239958564	-0.588200979	0	46	56	52	51
ENSG00000129158	2.216147112	-3.428255743	0.286124188	-0.399404876	3	1	69	33	10
ENSG00000129159	3.799985098	0.231320673	0.475420167	0.037977676	20	37	71	65	17
ENSG00000129167	-0.601608588	-4.498659915	-0.050646257	-0.527336652	0	44	20	45	10
ENSG00000129170	7.454369711	3.142702872	0.912182209	0.385938104	0	9	68	12	14
ENSG00000129173	7.736909078	3.255486304	0.945950541	0.399417671	9	48	52	67	24
ENSG00000129187	-4.165574385	-2.405860847	-0.476601689	-0.277211038	5	22	45	26	64
ENSG00000129194	4.675096677	5.063093001	0.580011107	0.615457873	37	10	12	27	53
ENSG00000129195	3.521025346	5.802344138	0.442079662	0.703811145	16	2	52	67	24
ENSG00000129197	-3.475972844	-0.359114355	-0.394182402	-0.032589502	12	27	37	35	42
ENSG00000129204	-3.556535078	4.870859915	-0.403810979	0.592482701	0	50	79	72	1
ENSG00000129214	-2.439788414	-4.313119119	-0.270340476	-0.505161324	0	39	36	83	72
ENSG00000129219	-2.269895328	-3.920038885	-0.25003532	-0.458181451	38	44	14	75	42
ENSG00000129221	-2.648933364	5.982490355	-0.295336908	0.725341727	0	6	66	76	1
ENSG00000129226	-6.704378916	-2.89765138	-0.780032655	-0.335988496	38	20	58	70	14
ENSG00000129235	-4.309988333	-0.83117122	-0.493861649	-0.089008446	38	21	45	75	42
ENSG00000129244	-1.442725731	-2.780620521	-0.151174275	-0.322001288	0	19	25	76	1
ENSG00000129245	-1.02839358	-0.770798391	-0.10165443	-0.081792851	22	45	66	14	42
ENSG00000129250	-4.105071856	5.957784468	-0.469370593	0.722388947	22	13	32	54	42
ENSG00000129255	-4.852163149	-2.011517232	-0.558660898	-0.230080169	33	21	24	55	42
ENSG00000129292	5.117643522	2.822696501	0.632903094	0.347691818	7	16	74	40	40
ENSG00000129295	-1.517535879	-7.428203767	-0.160115379	-0.877467711	20	17	42	8	10
ENSG00000129315	-4.356694771	3.219648177	-0.499443875	0.395134396	21	55	21	40	38
ENSG00000129317	8.027636694	2.576608473	0.980697509	0.318280051	30	9	55	16	38
ENSG00000129347	-2.678537013	5.188336188	-0.298875055	0.630426596	30	6	49	16	23
ENSG00000129351	-2.909607126	4.491392905	-0.326491922	0.547129843	12	55	61	40	23
ENSG00000129353	-2.781951053	-2.882178014	-0.311234818	-0.334139162	35	39	4	19	53
ENSG00000129354	5.883306669	-3.269222921	0.724413056	-0.380397709	42	51	38	24	53
ENSG00000129355	4.119245695	-3.960711545	0.51357732	-0.463042536	22	14	57	5	59
ENSG00000129422	-4.913721396	6.159459883	-0.566018172	0.746492641	43	11	41	3	48
ENSG00000129437	6.221563505	3.112030798	0.764840587	0.382272261	0	37	34	13	53
ENSG00000129450	-6.732692553	-2.624159521	-0.783416623	-0.303301498	38	20	29	70	51
ENSG00000129451	0.86961429	1.088088328	0.125190273	0.1403762	0	49	45	29	53
ENSG00000129455	-0.192492319	5.356240088	-0.001749801	0.65049401	0	25	12	27	53
ENSG00000129460	-5.287075592	4.163784796	-0.610640443	0.507975019	3	28	39	56	30
ENSG00000129465	-6.683723284	-2.320974058	-0.77756395	-0.267065601	33	20	14	47	57
ENSG00000129467	-8.421442343	-6.447702533	-0.985251374	-0.760280888	0	47	41	7	64
ENSG00000129472	-1.031978442	-0.175332254	-0.102082883	-0.010624369	5	45	78	5	30
ENSG00000129473	-1.595804406	-2.086584991	-0.169469819	-0.239052062	0	19	32	9	30
ENSG00000129474	-2.842746852	-7.604837364	-0.318500965	-0.898578475	0	3	45	13	53
ENSG00000129480	-5.660837723	7.123076254	-0.655311469	0.861661431	24	11	76	69	30
ENSG00000129484	4.960018324	1.268335635	0.614064162	0.161918864	33	34	15	65	30
ENSG00000129493	0.759604858	1.304412657	0.112042247	0.166230691	41	49	76	35	30
ENSG00000129514	-0.197108342	-4.35945732	-0.002301495	-0.510699539	0	41	40	75	60
ENSG00000129515	-5.342575146	6.927962119	-0.617273597	0.838341923	35	11	58	11	30
ENSG00000129518	3.756772684	3.029364401	0.470255538	0.3723922	21	31	39	40	30
ENSG00000129521	-1.325249864	-2.635899728	-0.137133881	-0.304704655	29	19	28	21	15
ENSG00000129534	-6.210008217	-1.831281131	-0.720946823	-0.208538844	41	20	29	77	30
ENSG00000129535	-3.559484555	-3.036566919	-0.404163493	-0.352591301	3	43	66	76	1
ENSG00000129538	-5.65629871	7.54117375	-0.654768979	0.911631298	2	11	58	15	69
ENSG00000129559	3.516859697	-2.602434581	0.441581795	-0.300704992	29	14	39	23	30
ENSG00000129562	-4.963724924	-1.74886865	-0.571994456	-0.19868913	5	21	77	53	35
ENSG00000129566	-6.477172686	-3.025761074	-0.752877588	-0.351299816	33	20	55	25	30
ENSG00000129595	-6.054581	-5.319608426	-0.702370587	-0.62545417	32	42	76	27	15
ENSG00000129596	0.651948618	-5.907835534	0.099175468	-0.695757463	0	23	3	53	44
ENSG00000129625	2.874969648	-1.122905439	0.364864854	-0.123875721	40	52	15	26	27
ENSG00000129636	0.812341856	-5.556138432	0.118345228	-0.653723588	42	23	69	26	68
ENSG00000129646	1.989315675	1.00971728	0.259013916	0.131009507	0	37	8	78	17
ENSG00000129654	-2.94347064	-7.653034633	-0.330539196	-0.90433888	0	3	42	8	10
ENSG00000129657	-0.968281938	5.44726544	-0.094470052	0.661373111	35	25	41	19	48
ENSG00000129667	-6.693378283	-2.311609214	-0.778717889	-0.265946341	2	20	73	70	53
ENSG00000129673	-6.606795861	-2.066800302	-0.768369795	-0.23668745	0	20	25	39	1
ENSG00000129675	-1.890484644	-3.031292146	-0.204689194	-0.351960874	42	19	30	19	49
ENSG00000129680	-5.894178702	-3.523222393	-0.683199744	-0.41075503	5	20	48	74	36
ENSG00000129682	6.359383749	-4.86035431	0.781312485	-0.570565375	35	29	65	54	12
ENSG00000129691	3.02071731	-3.865197009	0.382284215	-0.4516269	37	14	70	16	40
ENSG00000129696	-0.925246908	4.567890936	-0.089326623	0.556272678	45	50	31	4	40
ENSG00000129744	5.253152536	6.164482886	0.64909876	0.747092976	0	15	47	14	70
ENSG00000129749	5.324802564	5.949744994	0.657662175	0.721428091	0	15	37	2	70
ENSG00000129757	-7.012812926	4.90231877	-0.816895843	0.596242577	40	30	4	34	70
ENSG00000129810	-3.700301303	5.981351668	-0.420993525	0.725205634	17	6	52	67	8
ENSG00000129824	-4.109999729	-0.776123231	-0.469959559	-0.082429261	43	21	64	68	25
ENSG00000129910	3.313394712	7.422684485	0.417264217	0.897469786	0	35	2	79	33
ENSG00000129911	5.545266317	-4.849326259	0.684011399	-0.569247333	2	51	33	33	23
ENSG00000129925	-6.214104487	-4.491390055	-0.721436398	-0.526467778	4	12	33	46	54
ENSG00000129932	-4.904395653	6.894440466	-0.564903584	0.834335507	33	11	39	9	23
ENSG00000129933	-3.642518891	6.789878661	-0.414087529	0.821838567	33	6	55	79	23
ENSG00000129946	2.432195352	-3.339030212	0.311945682	-0.388740885	0	1	41	68	17
ENSG00000129951	5.306527303	-4.607310003	0.655477966	-0.540322213	0	51	42	33	14
ENSG00000129968	-2.20352496	-1.698021596	-0.242102915	-0.192612029	45	19	19	9	23
ENSG00000129988	-3.081033541	-4.090138739	-0.346980338	-0.47851132	0	39	62	31	71
ENSG00000129990	5.433030294	-4.605438536	0.670597257	-0.54009854	0	51	20	33	5
ENSG00000129991	-2.29033084	-6.796220785	-0.252477716	-0.801934835	0	46	68	30	12
ENSG00000129993	5.027597593	6.11104756	0.622141051	0.740706532	10	15	28	16	47
ENSG00000130005	-5.258580996	7.012714201	-0.607234847	0.84847126	12	11	43	19	35
ENSG00000130021	-4.64790888	-2.840948766	-0.534248987	-0.329211555	33	21	24	35	36
ENSG00000130023	-5.769960238	4.737784201	-0.668353493	0.576577856	33	28	44	78	28
ENSG00000130024	-1.022620393	-2.688273138	-0.100964435	-0.310964182	24	19	15	19	28
ENSG00000130032	3.064648317	-4.065919822	0.387534729	-0.475616741	24	56	68	33	16
ENSG00000130035	-5.084950281	7.042697722	-0.586482979	0.852054808	0	11	63	45	16
ENSG00000130037	-5.311152293	-6.717662042	-0.613518024	-0.79254571	44	36	25	60	6
ENSG00000130038	-5.415101124	-4.729935831	-0.625941704	-0.554978116	33	8	16	48	72
ENSG00000130045	7.777023481	2.516131217	0.950744904	0.311051975	41	9	37	59	15
ENSG00000130052	-8.079001261	-6.037912076	-0.944323753	-0.711303855	38	47	41	7	47
ENSG00000130054	2.454975771	-2.418924993	0.314668336	-0.278772429	0	1	68	30	1
ENSG00000130055	-2.177200033	-4.877805537	-0.238956632	-0.572651098	0	46	5	13	53
ENSG00000130066	-6.360141112	-4.074906772	-0.738890295	-0.476690837	40	12	35	81	53
ENSG00000130119	-5.259378029	6.335755164	-0.607330106	0.76756297	42	28	19	35	36
ENSG00000130147	-3.840742542	6.081657225	-0.437778677	0.73719388	2	6	75	15	72
ENSG00000130150	-6.341521574	5.111568266	-0.736664939	0.621251504	35	28	58	9	69
ENSG00000130158	-8.392225577	-6.458323425	-0.981759466	-0.761550268	0	47	41	7	2
ENSG00000130159	2.806883501	-0.760398572	0.356727384	-0.080549893	13	52	39	12	23
ENSG00000130164	0.16731541	0.956839854	0.041253434	0.124689741	41	49	72	68	53
ENSG00000130165	4.021556066	3.077867323	0.501901723	0.378189136	12	31	36	78	23
ENSG00000130167	6.209022688	3.635618025	0.763341743	0.444849973	21	4	36	20	14
ENSG00000130173	-8.080432726	-6.524736649	-0.944494838	-0.769487795	0	47	62	83	18
ENSG00000130175	-6.112999035	6.020437056	-0.709352551	0.729877013	29	30	77	18	23
ENSG00000130176	1.773759054	-5.34855861	0.233251179	-0.628914217	0	56	32	41	64
ENSG00000130177	-5.097643687	-1.925784296	-0.58800006	-0.219833603	12	21	42	8	19
ENSG00000130182	7.960723089	2.410428816	0.972700178	0.298418714	0	9	24	0	34
ENSG00000130193	-2.667120902	-1.752419179	-0.297510633	-0.199113479	1	18	17	43	40
ENSG00000130202	-6.294291092	-4.855946129	-0.731020081	-0.570038522	19	42	45	68	66
ENSG00000130203	-0.678225352	-2.857531017	-0.059803283	-0.33119342	0	19	58	69	47
ENSG00000130204	2.471097635	-1.131854242	0.316595177	-0.124945257	45	52	39	54	4
ENSG00000130208	-3.399422003	-1.765413946	-0.385033255	-0.200666578	2	21	43	83	47
ENSG00000130222	-0.958871557	5.562188918	-0.093345349	0.67510845	36	25	27	83	10
ENSG00000130224	2.328425573	-5.178912169	0.299543402	-0.608638538	0	56	69	64	64
ENSG00000130226	2.379252599	0.052855307	0.30561811	0.016647984	0	24	65	22	17
ENSG00000130227	4.303133176	3.283505255	0.535555048	0.402766419	25	31	1	40	40
ENSG00000130234	-4.762319638	-5.936807519	-0.547923048	-0.699220115	0	36	22	55	66
ENSG00000130244	5.838449644	-3.532468265	0.719051868	-0.411860072	45	51	22	80	4
ENSG00000130254	6.188244032	3.368800932	0.760858335	0.412960725	21	4	55	66	23
ENSG00000130255	-4.895065619	1.453009898	-0.563788484	0.183990626	43	7	64	18	25
ENSG00000130283	-2.066798819	-2.571113533	-0.225761781	-0.296961586	0	19	0	9	1
ENSG00000130287	4.873440431	-3.696786111	0.603716609	-0.431498891	0	40	47	61	16
ENSG00000130294	2.759540247	-0.683982557	0.351069048	-0.07141686	0	52	71	33	10
ENSG00000130299	0.192455219	0.392625147	0.044258075	0.057256345	18	49	39	66	23
ENSG00000130300	-5.479199721	-7.02657277	-0.633602592	-0.829465874	44	36	41	51	47
ENSG00000130303	-3.661596252	-3.021840757	-0.416367603	-0.35083127	10	43	6	41	31
ENSG00000130304	-6.297704531	5.782476241	-0.731428046	0.701436588	2	30	47	14	69
ENSG00000130305	-6.245353056	4.565918738	-0.725171141	0.556036967	32	30	44	19	39
ENSG00000130307	5.806302236	3.85930329	0.715209698	0.471584223	21	15	41	7	34
ENSG00000130309	-6.67874868	-3.667155212	-0.776969399	-0.427957487	37	12	58	7	23
ENSG00000130311	4.006903337	-3.56456179	0.500150469	-0.415695802	12	32	39	33	23
ENSG00000130312	-4.612811042	-2.120009845	-0.53005419	-0.243046909	12	21	39	23	23
ENSG00000130313	-3.089947326	-0.790228551	-0.348045689	-0.08411509	29	27	29	27	23
ENSG00000130332	-3.673653079	-0.536582654	-0.417808602	-0.053800027	12	27	39	5	35
ENSG00000130338	-4.627059532	6.730727011	-0.531757131	0.814768923	33	13	51	9	28
ENSG00000130340	-5.65495999	4.499642188	-0.654608978	0.548115775	44	28	37	75	9
ENSG00000130347	4.505577253	2.570372397	0.559750609	0.317534733	13	31	39	23	27
ENSG00000130348	-6.116789175	5.304593855	-0.709805538	0.644321394	23	28	73	35	27
ENSG00000130349	4.564597295	4.087537581	0.566804523	0.498862161	12	16	39	23	24
ENSG00000130363	-1.45426519	-7.345033115	-0.152553439	-0.867527382	38	17	42	24	10
ENSG00000130368	6.703030752	-4.7420376	0.822384234	-0.556424486	0	29	53	33	49
ENSG00000130377	-1.090485407	5.407136733	-0.109075476	0.656577038	0	25	36	10	51
ENSG00000130382	2.767808126	-3.355470603	0.352057202	-0.390705796	2	40	24	66	23
ENSG00000130396	-3.563145591	6.087864691	-0.40460105	0.737935779	20	6	37	27	72
ENSG00000130402	-5.805579735	6.336406523	-0.672610638	0.767640818	7	11	32	75	4
