gene	UMAP_1	UMAP_2	UMAP_1_scaled	UMAP_2_scaled	UMAP Cluster blood	UMAP Cluster brain	UMAP Cluster singlecell	UMAP Cluster tissue	UMAP Cluster celline
ENSG00000198046	0.6744	-0.5718	0.6744	-0.5718	NA	51	59	65	NA
ENSG00000198108	0.751	-0.4158	0.751	-0.4158	NA	51	35	12	NA
ENSG00000198216	0.709	-0.5572	0.709	-0.5572	NA	51	35	78	NA
ENSG00000198598	0.7867	-0.5258	0.7867	-0.5258	NA	51	35	78	NA
ENSG00000198752	0.6535	-0.4712	0.6535	-0.4712	NA	51	12	74	NA
ENSG00000198915	0.7185	-0.4955	0.7185	-0.4955	NA	51	19	10	NA
ENSG00000198929	0.7921	-0.4947	0.7921	-0.4947	NA	51	50	27	NA
ENSG00000198944	0.6517	-0.5728	0.6517	-0.5728	NA	51	1	78	NA
ENSG00000198947	0.797	-0.4663	0.797	-0.4663	NA	51	46	45	NA
ENSG00000203618	0.6524	-0.5722	0.6524	-0.5722	NA	51	35	10	NA
ENSG00000203756	0.8057	-0.435	0.8057	-0.435	NA	51	79	42	NA
ENSG00000203772	0.7282	-0.4633	0.7282	-0.4633	NA	51	76	10	NA
ENSG00000204052	0.7848	-0.5051	0.7848	-0.5051	NA	51	42	56	NA
ENSG00000204136	0.6589	-0.5786	0.6589	-0.5786	NA	51	72	29	NA
ENSG00000204140	0.7793	-0.4551	0.7793	-0.4551	NA	51	30	50	NA
ENSG00000204314	0.7717	-0.5137	0.7717	-0.5137	NA	51	98	27	NA
ENSG00000204315	0.7137	-0.4153	0.7137	-0.4153	NA	51	98	2	NA
ENSG00000204469	0.7201	-0.4668	0.7201	-0.4668	NA	51	102	64	NA
ENSG00000206557	0.6814	-0.6092	0.6814	-0.6092	NA	51	106	67	NA
ENSG00000211825	0.6801	-0.4345	0.6801	-0.4345	NA	51	NA	59	NA
ENSG00000211828	0.7507	-0.341	0.7507	-0.341	NA	51	NA	80	NA
ENSG00000213512	0.7361	-0.559	0.7361	-0.559	NA	51	46	45	NA
ENSG00000214087	0.6955	-0.4762	0.6955	-0.4762	NA	51	97	74	NA
ENSG00000214216	0.6847	-0.4929	0.6847	-0.4929	NA	51	35	NA	NA
ENSG00000214814	0.6404	-0.4864	0.6404	-0.4864	NA	51	70	17	NA
ENSG00000214946	0.7044	-0.5767	0.7044	-0.5767	NA	51	35	67	NA
ENSG00000215012	0.755	-0.3258	0.755	-0.3258	NA	51	80	58	NA
ENSG00000215277	0.6326	-0.3877	0.6326	-0.3877	NA	51	88	72	NA
ENSG00000218336	0.6277	-0.496	0.6277	-0.496	NA	51	63	43	NA
ENSG00000221823	0.7419	-0.5349	0.7419	-0.5349	NA	51	47	46	NA
ENSG00000221866	0.8057	-0.5091	0.8057	-0.5091	NA	51	35	73	NA
ENSG00000221986	0.8113	-0.4767	0.8113	-0.4767	NA	51	79	35	NA
ENSG00000224982	0.7063	-0.3757	0.7063	-0.3757	NA	51	46	19	NA
ENSG00000227057	0.7238	-0.3854	0.7238	-0.3854	NA	51	42	24	NA
ENSG00000230707	0.6822	-0.4942	0.6822	-0.4942	NA	51	18	36	NA
ENSG00000232859	0.633	-0.5134	0.633	-0.5134	NA	51	110	78	NA
ENSG00000233999	0.7389	-0.384	0.7389	-0.384	NA	51	67	34	NA
ENSG00000240764	0.7321	-0.5444	0.7321	-0.5444	NA	51	60	73	NA
ENSG00000240771	0.809	-0.5029	0.809	-0.5029	NA	51	62	74	NA
ENSG00000241360	0.7683	-0.5063	0.7683	-0.5063	NA	51	98	10	NA
ENSG00000241489	0.7472	-0.4417	0.7472	-0.4417	NA	51	47	22	NA
ENSG00000243480	0.6492	-0.591	0.6492	-0.591	NA	51	5	8	NA
ENSG00000243709	0.604	-0.5405	0.604	-0.5405	NA	51	54	8	NA
ENSG00000244405	0.7554	-0.3387	0.7554	-0.3387	NA	51	72	4	NA
ENSG00000250067	0.7046	-0.5727	0.7046	-0.5727	NA	51	56	78	NA
ENSG00000250510	0.8099	-0.4992	0.8099	-0.4992	NA	51	109	27	NA
ENSG00000251322	0.7565	-0.5149	0.7565	-0.5149	NA	51	12	5	NA
ENSG00000256713	0.7825	-0.5165	0.7825	-0.5165	NA	51	97	60	NA
ENSG00000258674	0.6951	-0.5789	0.6951	-0.5789	NA	51	23	10	NA
ENSG00000259132	0.725	-0.5024	0.725	-0.5024	NA	51	26	70	NA
ENSG00000259431	0.7148	-0.3709	0.7148	-0.3709	NA	51	98	25	NA
ENSG00000261210	0.6921	-0.4797	0.6921	-0.4797	NA	51	107	73	NA
ENSG00000261594	0.6514	-0.4635	0.6514	-0.4635	NA	51	86	73	NA
ENSG00000261873	0.7747	-0.3235	0.7747	-0.3235	NA	51	86	42	NA
ENSG00000263761	0.7946	-0.4816	0.7946	-0.4816	NA	51	32	53	NA
ENSG00000272822	0.6682	-0.5869	0.6682	-0.5869	NA	51	103	73	NA
ENSG00000273079	0.7825	-0.5231	0.7825	-0.5231	NA	51	35	73	NA
ENSG00000273238	0.7417	-0.5173	0.7417	-0.5173	NA	51	98	78	NA
ENSG00000273514	0.8014	-0.4832	0.8014	-0.4832	NA	51	NA	10	NA
ENSG00000277758	0.8099	-0.5107	0.8099	-0.5107	NA	51	105	13	NA
ENSG00000282936	0.6989	-0.5537	0.6989	-0.5537	NA	51	NA	65	NA
ENSG00000288644	0.7455	-0.374	0.7455	-0.374	NA	51	NA	NA	NA
ENSG00000288658	0.7668	-0.5318	0.7668	-0.5318	NA	51	40	78	NA
ENSG00000288661	0.7485	-0.5095	0.7485	-0.5095	NA	51	NA	74	NA
ENSG00000288701	0.7385	-0.5047	0.7385	-0.5047	NA	51	17	65	NA
ENSG00000289747	0.7267	-0.4487	0.7267	-0.4487	NA	51	NA	30	NA
ENSG00000291316	0.6532	-0.5247	0.6532	-0.5247	NA	51	86	25	NA
ENSG00000004660	0.7026	-0.1974	0.7026	-0.1974	NA	53	86	10	NA
ENSG00000004848	0.8074	-0.2433	0.8074	-0.2433	NA	53	94	75	NA
ENSG00000005102	0.7642	-0.0883	0.7642	-0.0883	NA	53	32	14	NA
ENSG00000006016	0.7496	-0.3102	0.7496	-0.3102	NA	53	108	12	NA
ENSG00000006576	0.7892	-0.1223	0.7892	-0.1223	NA	53	36	30	NA
ENSG00000007171	0.6793	-0.1658	0.6793	-0.1658	NA	53	100	77	NA
ENSG00000007237	0.7402	-0.0927	0.7402	-0.0927	NA	53	40	27	NA
ENSG00000007264	0.7519	-0.2827	0.7519	-0.2827	NA	53	92	78	NA
ENSG00000008056	0.7787	-0.2689	0.7787	-0.2689	NA	53	2	10	NA
ENSG00000008118	0.7281	-0.2864	0.7281	-0.2864	NA	53	35	65	NA
ENSG00000008256	0.7303	-0.1942	0.7303	-0.1942	NA	53	61	14	NA
ENSG00000011083	0.6944	-0.1211	0.6944	-0.1211	NA	53	2	27	NA
ENSG00000011332	0.7684	-0.2889	0.7684	-0.2889	NA	53	35	73	NA
ENSG00000015568	0.7245	-0.2361	0.7245	-0.2361	NA	53	98	21	NA
ENSG00000019102	0.7052	-0.1814	0.7052	-0.1814	NA	53	68	17	NA
ENSG00000021461	0.7483	-0.1548	0.7483	-0.1548	NA	53	93	45	NA
ENSG00000022355	0.6694	-0.1339	0.6694	-0.1339	NA	53	109	27	NA
ENSG00000023287	0.6945	-0.1984	0.6945	-0.1984	NA	53	29	25	NA
ENSG00000029639	0.7574	-0.1151	0.7574	-0.1151	NA	53	42	25	NA
ENSG00000036448	0.7427	-0.1579	0.7427	-0.1579	NA	53	55	41	NA
ENSG00000043591	0.6914	-0.234	0.6914	-0.234	NA	53	63	14	NA
ENSG00000047936	0.7356	-0.1713	0.7356	-0.1713	NA	53	81	22	NA
ENSG00000048991	0.7878	-0.1838	0.7878	-0.1838	NA	53	35	10	NA
ENSG00000053524	0.7467	-0.2394	0.7467	-0.2394	NA	53	86	46	NA
ENSG00000053900	0.7778	-0.0868	0.7778	-0.0868	NA	53	52	75	NA
ENSG00000054277	0.7102	-0.2117	0.7102	-0.2117	NA	53	21	14	NA
ENSG00000060140	0.7729	-0.2448	0.7729	-0.2448	NA	53	69	17	NA
ENSG00000060491	0.7912	-0.2191	0.7912	-0.2191	NA	53	40	68	NA
ENSG00000060718	0.7356	-0.3328	0.7356	-0.3328	NA	53	14	43	NA
ENSG00000061337	0.7493	-0.3592	0.7493	-0.3592	NA	53	110	73	NA
ENSG00000062524	0.7283	-0.1694	0.7283	-0.1694	NA	53	45	77	NA
ENSG00000063180	0.752	-0.1441	0.752	-0.1441	NA	53	2	10	NA
ENSG00000064607	0.7057	-0.2058	0.7057	-0.2058	NA	53	3	67	NA
ENSG00000065150	0.8114	-0.1522	0.8114	-0.1522	NA	53	73	61	NA
ENSG00000066136	0.7306	-0.074	0.7306	-0.074	NA	53	24	63	NA
ENSG00000066248	0.709	-0.2233	0.709	-0.2233	NA	53	35	78	NA
ENSG00000067798	0.8046	-0.28	0.8046	-0.28	NA	53	37	65	NA
ENSG00000069020	0.7583	-0.2422	0.7583	-0.2422	NA	53	69	81	NA
ENSG00000070882	0.7064	-0.1886	0.7064	-0.1886	NA	53	78	72	NA
ENSG00000072201	0.7496	-0.2256	0.7496	-0.2256	NA	53	51	63	NA
ENSG00000073605	0.7456	-0.1128	0.7456	-0.1128	NA	53	1	77	NA
ENSG00000073756	0.7656	-0.2155	0.7656	-0.2155	NA	53	31	29	NA
ENSG00000074527	0.7529	-0.2126	0.7529	-0.2126	NA	53	64	66	NA
ENSG00000074590	0.809	-0.1583	0.809	-0.1583	NA	53	12	25	NA
ENSG00000074706	0.6874	-0.1851	0.6874	-0.1851	NA	53	50	27	NA
ENSG00000077092	0.6742	-0.2416	0.6742	-0.2416	NA	53	105	35	NA
ENSG00000078328	0.6454	-0.1883	0.6454	-0.1883	NA	53	35	25	NA
ENSG00000080573	0.7535	-0.2984	0.7535	-0.2984	NA	53	110	14	NA
ENSG00000081189	0.8122	-0.192	0.8122	-0.192	NA	53	74	30	NA
ENSG00000081277	0.7842	-0.2282	0.7842	-0.2282	NA	53	85	58	NA
ENSG00000083307	0.7537	-0.2067	0.7537	-0.2067	NA	53	16	58	NA
ENSG00000085377	0.7361	-0.161	0.7361	-0.161	NA	53	54	63	NA
ENSG00000087095	0.8152	-0.1902	0.8152	-0.1902	NA	53	18	46	NA
ENSG00000088325	0.8231	-0.1824	0.8231	-0.1824	NA	53	27	59	NA
ENSG00000088538	0.7844	-0.1092	0.7844	-0.1092	NA	53	109	27	NA
ENSG00000088899	0.6984	-0.1762	0.6984	-0.1762	NA	53	2	27	NA
ENSG00000089847	0.7591	-0.2178	0.7591	-0.2178	NA	53	35	78	NA
ENSG00000091583	0.7853	-0.2057	0.7853	-0.2057	NA	53	93	45	NA
ENSG00000092445	0.8114	-0.1615	0.8114	-0.1615	NA	53	57	65	NA
ENSG00000094804	0.8163	-0.2215	0.8163	-0.2215	NA	53	3	59	NA
ENSG00000096063	0.7488	-0.1204	0.7488	-0.1204	NA	53	24	44	NA
ENSG00000096654	0.8025	-0.2985	0.8025	-0.2985	NA	53	103	59	NA
ENSG00000096968	0.7861	-0.1073	0.7861	-0.1073	NA	53	48	12	NA
ENSG00000099984	0.7762	-0.2602	0.7762	-0.2602	NA	53	61	37	NA
ENSG00000100150	0.7502	-0.0944	0.7502	-0.0944	NA	53	22	66	NA
ENSG00000100490	0.8212	-0.1467	0.8212	-0.1467	NA	53	64	75	NA
ENSG00000100628	0.7897	-0.2035	0.7897	-0.2035	NA	53	60	19	NA
ENSG00000101203	0.8333	-0.176	0.8333	-0.176	NA	53	14	78	NA
ENSG00000101247	0.7063	-0.1293	0.7063	-0.1293	NA	53	55	52	NA
ENSG00000101445	0.7275	-0.1406	0.7275	-0.1406	NA	53	92	10	NA
ENSG00000101446	0.7574	-0.2559	0.7574	-0.2559	NA	53	30	22	NA
ENSG00000101447	0.7399	-0.1153	0.7399	-0.1153	NA	53	84	11	NA
ENSG00000101452	0.7347	-0.0893	0.7347	-0.0893	NA	53	84	12	NA
ENSG00000101470	0.7765	0.0143	0.7765	0.0143	NA	53	46	19	NA
ENSG00000101842	0.6752	-0.2672	0.6752	-0.2672	NA	53	68	60	NA
ENSG00000101938	0.7198	-0.2231	0.7198	-0.2231	NA	53	108	12	NA
ENSG00000102385	0.7481	-0.2814	0.7481	-0.2814	NA	53	35	78	NA
ENSG00000102468	0.8033	-0.2034	0.8033	-0.2034	NA	53	109	73	NA
ENSG00000102804	0.6492	-0.2781	0.6492	-0.2781	NA	53	32	74	NA
ENSG00000102970	0.7571	-0.1728	0.7571	-0.1728	NA	53	82	80	NA
ENSG00000103657	0.7704	-0.1234	0.7704	-0.1234	NA	53	55	63	NA
ENSG00000104112	0.7345	-0.2407	0.7345	-0.2407	NA	53	76	73	NA
ENSG00000104361	0.7227	-0.1681	0.7227	-0.1681	NA	53	19	58	NA
ENSG00000104490	0.7208	-0.2144	0.7208	-0.2144	NA	53	92	73	NA
ENSG00000104760	0.7592	-0.2706	0.7592	-0.2706	NA	53	25	31	NA
ENSG00000104804	0.7219	-0.1232	0.7219	-0.1232	NA	53	29	23	NA
ENSG00000105549	0.8155	-0.196	0.8155	-0.196	NA	53	56	79	NA
ENSG00000105976	0.7787	-0.2952	0.7787	-0.2952	NA	53	51	14	NA
ENSG00000106018	0.7506	-0.2029	0.7506	-0.2029	NA	53	91	70	NA
ENSG00000106089	0.8002	-0.2765	0.8002	-0.2765	NA	53	76	10	NA
ENSG00000106123	0.6979	-0.1816	0.6979	-0.1816	NA	53	35	2	NA
ENSG00000106524	0.6709	-0.1033	0.6709	-0.1033	NA	53	35	41	NA
ENSG00000106536	0.7645	-0.2162	0.7645	-0.2162	NA	53	35	73	NA
ENSG00000106541	0.7712	-0.1378	0.7712	-0.1378	NA	53	70	17	NA
ENSG00000106852	0.7704	-0.2897	0.7704	-0.2897	NA	53	56	74	NA
ENSG00000107147	0.6661	-0.1104	0.6661	-0.1104	NA	53	35	27	NA
ENSG00000107518	0.7303	-0.1827	0.7303	-0.1827	NA	53	35	73	NA
ENSG00000107593	0.8099	-0.2084	0.8099	-0.2084	NA	53	72	32	NA
ENSG00000107679	0.8081	-0.1617	0.8081	-0.1617	NA	53	64	63	NA
ENSG00000108018	0.4358	-0.5012	0.4358	-0.5012	NA	53	35	46	NA
ENSG00000108702	0.7358	-0.1718	0.7358	-0.1718	NA	53	9	59	NA
ENSG00000108825	0.6775	-0.249	0.6775	-0.249	NA	53	60	25	NA
ENSG00000109047	0.8099	-0.2116	0.8099	-0.2116	NA	53	79	42	NA
ENSG00000109158	0.6397	-0.2829	0.6397	-0.2829	NA	53	35	73	NA
ENSG00000109576	0.8185	-0.2178	0.8185	-0.2178	NA	53	21	45	NA
ENSG00000109618	0.7671	-0.0812	0.7671	-0.0812	NA	53	7	16	NA
ENSG00000109756	0.7576	-0.1966	0.7576	-0.1966	NA	53	104	73	NA
ENSG00000109906	0.7571	-0.2076	0.7571	-0.2076	NA	53	105	14	NA
ENSG00000110148	0.815	-0.1901	0.815	-0.1901	NA	53	97	70	NA
ENSG00000110427	0.7706	-0.2224	0.7706	-0.2224	NA	53	19	73	NA
ENSG00000110628	0.7337	-0.2054	0.7337	-0.2054	NA	53	45	77	NA
ENSG00000110987	0.719	-0.1236	0.719	-0.1236	NA	53	87	27	NA
ENSG00000111218	0.6865	-0.2105	0.6865	-0.2105	NA	53	35	10	NA
ENSG00000111241	0.781	-0.2971	0.781	-0.2971	NA	53	46	19	NA
ENSG00000111249	0.726	-0.2029	0.726	-0.2029	NA	53	16	36	NA
ENSG00000111790	0.791	-0.1228	0.791	-0.1228	NA	53	92	61	NA
ENSG00000111799	0.6919	-0.205	0.6919	-0.205	NA	53	108	75	NA
ENSG00000112137	0.7289	-0.3313	0.7289	-0.3313	NA	53	35	29	NA
ENSG00000112232	0.7812	-0.2443	0.7812	-0.2443	NA	53	35	46	NA
ENSG00000112273	0.8215	-0.198	0.8215	-0.198	NA	53	53	6	NA
ENSG00000112996	0.6945	-0.0842	0.6945	-0.0842	NA	53	17	52	NA
ENSG00000113319	0.7526	-0.2497	0.7526	-0.2497	NA	53	12	46	NA
ENSG00000113327	0.6803	-0.1794	0.6803	-0.1794	NA	53	86	10	NA
ENSG00000113749	0.694	-0.215	0.694	-0.215	NA	53	24	29	NA
ENSG00000113763	0.7818	-0.2801	0.7818	-0.2801	NA	53	35	27	NA
ENSG00000113889	0.7242	-0.1333	0.7242	-0.1333	NA	53	93	16	NA
ENSG00000114812	0.7744	-0.1362	0.7744	-0.1362	NA	53	54	77	NA
ENSG00000114861	0.6952	-0.253	0.6952	-0.253	NA	53	50	12	NA
ENSG00000115041	0.7661	-0.2763	0.7661	-0.2763	NA	53	14	73	NA
ENSG00000115042	0.741	-0.0507	0.741	-0.0507	NA	53	38	31	NA
ENSG00000115593	0.8201	-0.1913	0.8201	-0.1913	NA	53	55	62	NA
ENSG00000115641	0.7944	-0.3668	0.7944	-0.3668	NA	53	60	35	NA
ENSG00000115705	0.7048	-0.1846	0.7048	-0.1846	NA	53	32	33	NA
ENSG00000115738	0.7326	-0.2079	0.7326	-0.2079	NA	53	82	61	NA
ENSG00000116254	0.7774	-0.2715	0.7774	-0.2715	NA	53	59	10	NA
ENSG00000116731	0.7602	-0.1085	0.7602	-0.1085	NA	53	87	68	NA
ENSG00000116783	0.7722	-0.0868	0.7722	-0.0868	NA	53	28	35	NA
ENSG00000116786	0.7609	-0.193	0.7609	-0.193	NA	53	29	25	NA
ENSG00000116882	0.7614	-0.2536	0.7614	-0.2536	NA	53	93	16	NA
ENSG00000117009	0.7933	-0.1286	0.7933	-0.1286	NA	53	40	16	NA
ENSG00000117114	0.744	-0.2226	0.744	-0.2226	NA	53	86	43	NA
ENSG00000117152	0.7777	-0.2289	0.7777	-0.2289	NA	53	91	73	NA
ENSG00000117155	0.7267	-0.1363	0.7267	-0.1363	NA	53	90	42	NA
ENSG00000117632	0.7766	-0.0979	0.7766	-0.0979	NA	53	27	3	NA
ENSG00000118156	0.794	-0.1686	0.794	-0.1686	NA	53	3	67	NA
ENSG00000118194	0.7207	-0.2176	0.7207	-0.2176	NA	53	60	35	NA
ENSG00000119042	0.8044	-0.2002	0.8044	-0.2002	NA	53	54	17	NA
ENSG00000120329	0.7261	-0.3159	0.7261	-0.3159	NA	53	NA	6	NA
ENSG00000120341	0.7887	-0.2313	0.7887	-0.2313	NA	53	88	77	NA
ENSG00000121297	0.7717	-0.204	0.7717	-0.204	NA	53	108	75	NA
ENSG00000121381	0.7353	-0.196	0.7353	-0.196	NA	53	109	NA	NA
ENSG00000121775	0.745	-0.3054	0.745	-0.3054	NA	53	47	75	NA
ENSG00000121964	0.7893	-0.1782	0.7893	-0.1782	NA	53	48	3	NA
ENSG00000122254	0.7773	-0.2318	0.7773	-0.2318	NA	53	12	73	NA
ENSG00000122644	0.821	-0.1951	0.821	-0.1951	NA	53	23	39	NA
ENSG00000122691	0.8054	-0.1945	0.8054	-0.1945	NA	53	108	14	NA
ENSG00000123119	0.7327	-0.1445	0.7327	-0.1445	NA	53	35	78	NA
ENSG00000123240	0.7776	-0.231	0.7776	-0.231	NA	53	56	19	NA
ENSG00000124134	0.7305	-0.1631	0.7305	-0.1631	NA	53	35	73	NA
ENSG00000124496	0.7687	-0.2827	0.7687	-0.2827	NA	53	92	54	NA
ENSG00000124523	0.6637	-0.2087	0.6637	-0.2087	NA	53	48	76	NA
ENSG00000124610	0.7535	-0.2396	0.7535	-0.2396	NA	53	106	NA	NA
ENSG00000124613	0.7653	-0.2683	0.7653	-0.2683	NA	53	60	65	NA
ENSG00000125249	0.6965	-0.2138	0.6965	-0.2138	NA	53	74	3	NA
ENSG00000125522	0.7186	-0.1499	0.7186	-0.1499	NA	53	NA	NA	NA
ENSG00000125962	0.7969	-0.135	0.7969	-0.135	NA	53	105	38	NA
ENSG00000128045	0.8198	-0.1834	0.8198	-0.1834	NA	53	64	75	NA
ENSG00000128285	0.7473	-0.2201	0.7473	-0.2201	NA	53	94	65	NA
ENSG00000128298	0.805	-0.1991	0.805	-0.1991	NA	53	84	77	NA
ENSG00000128422	0.8119	-0.2071	0.8119	-0.2071	NA	53	26	58	NA
ENSG00000128594	0.7532	-0.1886	0.7532	-0.1886	NA	53	48	10	NA
ENSG00000128656	0.7399	-0.2334	0.7399	-0.2334	NA	53	35	78	NA
ENSG00000129009	0.8121	-0.1996	0.8121	-0.1996	NA	53	22	75	NA
ENSG00000130479	0.7494	-0.3336	0.7494	-0.3336	NA	53	23	67	NA
ENSG00000130558	0.782	-0.2672	0.782	-0.2672	NA	53	32	73	NA
ENSG00000130751	0.7778	-0.3245	0.7778	-0.3245	NA	53	41	2	NA
ENSG00000131061	0.7554	-0.051	0.7554	-0.051	NA	53	36	24	NA
ENSG00000131773	0.7483	-0.1843	0.7483	-0.1843	NA	53	35	67	NA
ENSG00000132359	0.7294	-0.3173	0.7294	-0.3173	NA	53	48	8	NA
ENSG00000133401	0.7071	-0.251	0.7071	-0.251	NA	53	101	35	NA
ENSG00000133433	0.6816	-0.2966	0.6816	-0.2966	NA	53	105	4	NA
ENSG00000134245	0.7545	-0.0734	0.7545	-0.0734	NA	53	32	58	NA
ENSG00000134256	0.7922	-0.2248	0.7922	-0.2248	NA	53	37	34	NA
ENSG00000134504	0.71	-0.2396	0.71	-0.2396	NA	53	91	73	NA
ENSG00000134765	0.7368	-0.1796	0.7368	-0.1796	NA	53	26	37	NA
ENSG00000134909	0.7308	-0.2306	0.7308	-0.2306	NA	53	19	42	NA
ENSG00000135426	0.725	-0.1799	0.725	-0.1799	NA	53	9	51	NA
ENSG00000135503	0.7231	-0.2172	0.7231	-0.2172	NA	53	50	38	NA
ENSG00000135537	0.7261	-0.0994	0.7261	-0.0994	NA	53	42	76	NA
ENSG00000135638	0.7538	-0.1969	0.7538	-0.1969	NA	53	50	72	NA
ENSG00000135709	0.7458	-0.2249	0.7458	-0.2249	NA	53	48	10	NA
ENSG00000136153	0.7296	-0.281	0.7296	-0.281	NA	53	100	41	NA
ENSG00000136243	0.7582	-0.3048	0.7582	-0.3048	NA	53	14	61	NA
ENSG00000136261	0.7222	-0.1605	0.7222	-0.1605	NA	53	21	41	NA
ENSG00000136535	0.7874	-0.2303	0.7874	-0.2303	NA	53	35	73	NA
ENSG00000136643	0.72	-0.2475	0.72	-0.2475	NA	53	16	25	NA
ENSG00000136834	0.7837	-0.308	0.7837	-0.308	NA	53	71	NA	NA
ENSG00000137501	0.8104	-0.2008	0.8104	-0.2008	NA	53	68	17	NA
ENSG00000137558	0.6953	-0.2332	0.6953	-0.2332	NA	53	16	12	NA
ENSG00000137731	0.8261	-0.1875	0.8261	-0.1875	NA	53	38	72	NA
ENSG00000137809	0.7648	-0.1386	0.7648	-0.1386	NA	53	108	12	NA
ENSG00000137825	0.7431	-0.2862	0.7431	-0.2862	NA	53	23	78	NA
ENSG00000138068	0.7164	-0.1087	0.7164	-0.1087	NA	53	77	57	NA
ENSG00000138100	0.7601	-0.2247	0.7601	-0.2247	NA	53	55	30	NA
ENSG00000138134	0.807	-0.1812	0.807	-0.1812	NA	53	71	51	NA
ENSG00000138311	0.7348	-0.143	0.7348	-0.143	NA	53	88	73	NA
ENSG00000138378	0.7122	-0.1873	0.7122	-0.1873	NA	53	92	35	NA
ENSG00000138642	0.7307	-0.2424	0.7307	-0.2424	NA	53	104	11	NA
ENSG00000138758	0.6635	-0.1717	0.6635	-0.1717	NA	53	108	14	NA
ENSG00000139364	0.7493	-0.2738	0.7493	-0.2738	NA	53	35	73	NA
ENSG00000139372	0.7523	-0.0635	0.7523	-0.0635	NA	53	39	59	NA
ENSG00000139656	0.7077	-0.3435	0.7077	-0.3435	NA	53	77	23	NA
ENSG00000140854	0.7068	-0.33	0.7068	-0.33	NA	53	77	10	NA
ENSG00000141431	0.7985	-0.2287	0.7985	-0.2287	NA	53	109	21	NA
ENSG00000142149	0.7924	-0.3539	0.7924	-0.3539	NA	53	19	8	NA
ENSG00000143013	0.7707	-0.2537	0.7707	-0.2537	NA	53	38	73	NA
ENSG00000143067	0.7806	-0.2431	0.7806	-0.2431	NA	53	40	14	NA
ENSG00000143196	0.7263	-0.1437	0.7263	-0.1437	NA	53	108	12	NA
ENSG00000143420	0.7361	-0.2037	0.7361	-0.2037	NA	53	29	25	NA
ENSG00000143473	0.7455	-0.1456	0.7455	-0.1456	NA	53	35	10	NA
ENSG00000144057	0.7391	-0.3069	0.7391	-0.3069	NA	53	109	74	NA
ENSG00000144118	0.6953	-0.2244	0.6953	-0.2244	NA	53	31	69	NA
ENSG00000144233	0.7763	-0.3657	0.7763	-0.3657	NA	53	108	57	NA
ENSG00000144645	0.7982	-0.215	0.7982	-0.215	NA	53	87	43	NA
ENSG00000144771	0.6675	-0.2687	0.6675	-0.2687	NA	53	86	46	NA
ENSG00000145555	0.7055	-0.3377	0.7055	-0.3377	NA	53	52	36	NA
ENSG00000145604	0.8211	-0.1025	0.8211	-0.1025	NA	53	21	14	NA
ENSG00000145675	0.7897	-0.1742	0.7897	-0.1742	NA	53	92	63	NA
ENSG00000145824	0.6753	-0.2333	0.6753	-0.2333	NA	53	108	9	NA
ENSG00000145864	0.6741	-0.0869	0.6741	-0.0869	NA	53	2	27	NA
ENSG00000146147	0.7908	-0.2198	0.7908	-0.2198	NA	53	46	41	NA
ENSG00000146426	0.7651	-0.1521	0.7651	-0.1521	NA	53	7	10	NA
ENSG00000146950	0.7405	-0.259	0.7405	-0.259	NA	53	104	46	NA
ENSG00000147162	0.7281	-0.0735	0.7281	-0.0735	NA	53	9	64	NA
ENSG00000147378	0.7123	-0.1725	0.7123	-0.1725	NA	53	43	23	NA
ENSG00000147454	0.7061	-0.2055	0.7061	-0.2055	NA	53	24	15	NA
ENSG00000147481	0.7033	-0.3289	0.7033	-0.3289	NA	53	35	73	NA
ENSG00000147509	0.6508	-0.28	0.6508	-0.28	NA	53	28	78	NA
ENSG00000147655	0.756	-0.2349	0.756	-0.2349	NA	53	108	43	NA
ENSG00000147799	0.7835	-0.2989	0.7835	-0.2989	NA	53	34	67	NA
ENSG00000147804	0.8021	-0.2166	0.8021	-0.2166	NA	53	1	77	NA
ENSG00000148082	0.7692	-0.2875	0.7692	-0.2875	NA	53	35	73	NA
ENSG00000148341	0.7662	-0.3222	0.7662	-0.3222	NA	53	63	68	NA
ENSG00000148408	0.7263	-0.3407	0.7263	-0.3407	NA	53	109	27	NA
ENSG00000148702	0.7571	-0.1814	0.7571	-0.1814	NA	53	25	45	NA
ENSG00000148735	0.7935	-0.2142	0.7935	-0.2142	NA	53	38	60	NA
ENSG00000148948	0.7024	-0.3383	0.7024	-0.3383	NA	53	14	46	NA
ENSG00000149150	0.7641	-0.2007	0.7641	-0.2007	NA	53	93	8	NA
ENSG00000149305	0.8185	-0.1873	0.8185	-0.1873	NA	53	35	73	NA
ENSG00000149742	0.809	-0.2094	0.809	-0.2094	NA	53	35	45	NA
ENSG00000149927	0.7758	-0.2942	0.7758	-0.2942	NA	53	34	10	NA
ENSG00000150893	0.7383	-0.1397	0.7383	-0.1397	NA	53	46	72	NA
ENSG00000151090	0.8097	-0.2116	0.8097	-0.2116	NA	53	55	25	NA
ENSG00000151287	0.6986	-0.0888	0.6986	-0.0888	NA	53	53	22	NA
ENSG00000151790	0.6791	-0.1615	0.6791	-0.1615	NA	53	25	45	NA
ENSG00000151952	0.8053	-0.224	0.8053	-0.224	NA	53	76	73	NA
ENSG00000152034	0.8017	-0.21	0.8017	-0.21	NA	53	35	73	NA
ENSG00000152583	0.7492	-0.2833	0.7492	-0.2833	NA	53	62	74	NA
ENSG00000153495	0.7337	-0.1576	0.7337	-0.1576	NA	53	42	67	NA
